,Open,High,Low,Close,Volume,EMA,Bollinger_Upper,Bollinger_Lower,Close_Lag1,Close_Lag2,Close_Lag3,Close_Lag4,Close_Lag5,Close_Lag6,Close_Lag7,Close_Lag8,Close_Lag9,Close_Lag10,Close_Lag11,Close_Lag12,Close_Lag13,Close_Lag14,Close_Lag15,Close_Lag16,Close_Lag17,Close_Lag18,Close_Lag19,Trend,Stock_name
2024-06-18,449.705,450.14,444.89,446.34,17112504,448.6799210862214,468.52471886435853,439.8772811356415,448.37,442.57,441.58,441.06,432.68,427.87,423.85,424.52,424.01,416.07,413.52,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,442.1684,MSFT
2024-06-17,442.585,450.94,440.72,448.37,20790030,448.65040479229555,468.15705883020127,440.7299411697988,442.57,441.58,441.06,432.68,427.87,423.85,424.52,424.01,416.07,413.52,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,440.1056,MSFT
2024-06-14,438.275,443.1376,436.721,442.57,13581985,448.07131862160077,468.66068027726203,439.531319722738,441.58,441.06,432.68,427.87,423.85,424.52,424.01,416.07,413.52,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,438.57000000000005,MSFT
2024-06-13,440.85,443.39,439.37,441.58,15960565,447.4530978004959,469.0812208864654,437.87277911353465,441.06,432.68,427.87,423.85,424.52,424.01,416.07,413.52,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,437.35200000000003,MSFT
2024-06-12,435.32,443.4,433.25,441.06,22366233,446.84423134330586,469.41474098109035,436.2902590189096,432.68,427.87,423.85,424.52,424.01,416.07,413.52,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,436.1872000000001,MSFT
2024-06-11,425.475,432.82,425.25,432.68,14551101,445.4952569296577,470.57049742840854,432.9325025715915,427.87,423.85,424.52,424.01,416.07,413.52,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,434.998,MSFT
2024-06-10,424.7,428.08,423.89,427.87,14003034,443.81666103159506,470.190883634524,429.47411636547616,423.85,424.52,424.01,416.07,413.52,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,434.34080000000006,MSFT
2024-06-07,426.2,426.28,423.0,423.85,13621650,441.91507426668124,470.9246436625455,425.17135633745437,424.52,424.01,416.07,413.52,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,433.38840000000005,MSFT
2024-06-06,424.01,425.31,420.58,424.52,14861251,440.2584005269973,469.454255924474,422.46974407552597,424.01,416.07,413.52,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,432.3156,MSFT
2024-06-05,417.81,424.08,416.3,424.01,16988038,438.71093381014043,466.91818696579764,420.65081303420243,416.07,413.52,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,431.086,MSFT
2024-06-04,412.43,416.44,409.675,416.07,14348917,436.5546543996509,466.3507193885267,416.7482806114732,413.52,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,430.01880000000006,MSFT
2024-06-03,415.525,416.43,408.9234,413.52,17484675,434.3608777901603,465.57263694556667,412.95036305443324,415.13,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,428.9508,MSFT
2024-05-31,416.75,416.75,404.51,415.13,47995250,432.52936561966885,464.2446365319565,410.11836346804347,414.67,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,427.78520000000003,MSFT
2024-05-30,424.3,424.3,414.24,414.67,28424847,430.8284736558909,463.99360947702746,407.1413905229724,429.17,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,426.48040000000003,MSFT
2024-05-29,425.69,430.94,425.69,429.17,15517130,430.6705237839013,461.7308318432955,407.03616815670455,430.32,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,425.13520000000005,MSFT
2024-05-28,429.63,430.82,426.6,430.32,15718024,430.63714056638685,459.3645651701785,407.2184348298214,430.16,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,423.9252,MSFT
2024-05-24,427.19,431.055,424.41,430.16,11855285,430.5916986076833,456.984015986102,407.5199840138981,427.0,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,422.68360000000007,MSFT
2024-05-23,432.97,433.6,425.424,427.0,17211689,430.2496320736183,454.94479567201245,407.4922043279877,430.52,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,421.4148000000001,MSFT
2024-05-22,430.09,432.41,427.13,430.52,18073698,430.27538139994033,452.3145713885758,408.19642861142427,429.04,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,420.64920000000006,MSFT
2024-05-21,426.825,432.97,424.85,429.04,21453255,430.15772602851746,450.24975731747674,408.5952426825232,425.34,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,419.8008,MSFT
2024-05-20,420.21,426.77,419.99,425.34,16272137,429.69889497818247,447.66986592333063,409.0751340766695,420.21,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,418.7604,MSFT
2024-05-17,422.54,422.92,418.025,420.21,15352239,428.795190694546,444.1073775758016,409.82162242419827,420.99,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,417.57720000000006,MSFT
2024-05-16,421.8,425.42,420.35,420.99,17530050,428.0518391998274,441.5450348119379,410.22596518806205,423.08,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,416.19,MSFT
2024-05-15,417.9,423.81,417.27,423.08,22239533,427.5783307046058,438.7959304519034,411.1250695480965,416.56,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,415.6371999999999,MSFT
2024-05-14,412.02,417.49,411.55,416.56,15109306,426.5289658755957,435.7932810213108,411.6777189786893,413.72,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,415.3491999999999,MSFT
2024-05-13,418.01,418.348,410.82,413.72,15440226,425.3090643636342,434.86562267566495,410.7093773243351,414.74,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,414.7055999999999,MSFT
2024-05-10,412.935,415.38,411.8,414.74,13402281,424.30248680519287,434.4704581472775,409.79154185272256,412.32,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,414.4811999999999,MSFT
2024-05-09,410.57,412.72,409.1,412.32,14689727,423.1612975856507,434.6122607091276,408.4967392908724,410.54,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,413.61719999999985,MSFT
2024-05-08,408.17,412.23,406.7132,410.54,11792308,421.9592692441601,434.7168608734191,406.99413912658093,409.34,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,412.4427999999999,MSFT
2024-05-07,414.66,414.67,409.09,409.34,20018228,420.75743407804964,434.8085331798251,405.43546682017495,413.54,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,411.2012,MSFT
2024-05-06,408.76,413.93,406.3701,413.54,16996639,420.07005940394964,434.87134898948267,405.1196510105173,406.66,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,410.2919999999999,MSFT
2024-05-03,402.28,407.15,401.86,406.66,17446724,418.7929108892878,435.4451176957529,403.85988230424704,397.84,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,409.5447999999999,MSFT
2024-05-02,397.66,399.93,394.6515,397.84,17709364,416.7973955664985,437.28446976274694,400.2915302372531,394.94,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,408.9663999999999,MSFT
2024-05-01,392.61,401.7199,390.31,394.94,23562481,414.7157388458796,439.11308644592447,396.4899135540756,389.33,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,408.49839999999995,MSFT
2024-04-30,401.49,402.16,389.17,389.33,28781374,412.2980494319863,439.9118907746232,391.7071092253768,402.25,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,408.566,MSFT
2024-04-29,405.25,406.32,399.19,402.25,19582091,411.34109234322574,438.2180008664365,390.5939991335636,406.32,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,408.8436,MSFT
2024-04-26,412.17,413.0,405.7601,406.32,29694654,410.8628930724423,436.0732106508288,390.3547893491713,399.04,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,408.8508,MSFT
2024-04-25,394.03,399.8899,388.03,399.04,40586450,409.7369032560193,434.54479963023994,389.08720036976,409.06,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,409.23959999999994,MSFT
2024-04-24,409.56,412.47,406.78,409.06,15065330,409.6724362792555,431.7120068032755,389.77399319672463,407.57,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,409.67439999999993,MSFT
2024-04-23,404.235,408.2,403.06,407.57,15734501,409.47220425265976,428.81333833811317,390.5256616618868,400.96,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,410.1056,MSFT
2024-04-22,400.08,402.85,395.75,400.96,20286875,408.6615181333588,426.46442849991433,390.4365715000856,399.12,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,410.32800000000003,MSFT
2024-04-19,404.03,405.48,397.77,399.12,30565789,407.752802120658,424.9753879301877,389.8166120698122,404.27,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,410.7244,MSFT
2024-04-18,410.63,411.89,403.95,404.27,21029917,407.4211066805953,422.9686806294727,390.1513193705273,411.84,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,411.2084,MSFT
2024-04-17,417.25,418.88,410.33,411.84,15855485,407.84195366339577,420.70613537862033,391.28986462137965,414.58,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,411.6496,MSFT
2024-04-16,414.57,418.4,413.7301,414.58,16765616,408.48367236211993,420.3318775261292,391.4661224738708,413.64,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,412.212,MSFT
2024-04-15,426.6,426.82,413.43,413.64,20273538,408.9747511847752,420.3187924788773,391.47120752112266,421.9,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,413.15559999999994,MSFT
2024-04-12,424.05,425.1794,419.77,421.9,19253750,410.2057272624156,421.9043340275562,390.60166597244387,427.93,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,414.22399999999993,MSFT
2024-04-11,425.82,429.37,422.36,427.93,17966423,411.89375323742365,425.2975311166952,388.7694688833048,423.26,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.5651999999999,MSFT
2024-04-10,422.19,424.03,419.7,423.26,16216581,412.9762529290976,427.283642561455,388.05535743854495,426.28,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,416.62479999999994,MSFT
2024-04-09,426.44,427.74,421.62,426.28,12468710,414.24327645965974,429.82430067190677,387.20869932809325,424.59,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,417.54679999999996,MSFT
2024-04-08,425.17,427.28,423.3,424.59,14248192,415.22867870159695,431.47023577418327,386.66776422581665,425.52,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,418.5944,MSFT
2024-04-05,420.01,426.51,418.32,425.52,16526878,416.2088045395401,433.54549290736657,386.47850709263344,417.88,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,419.08840000000004,MSFT
2024-04-04,424.99,428.67,417.57,417.88,19290884,416.3679660119649,434.0669727732504,387.9610272267495,420.45,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,419.47839999999997,MSFT
2024-04-03,419.73,423.26,419.085,420.45,16462007,416.7567311536825,434.4014852949531,390.17751470504686,421.44,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,420.0968,MSFT
2024-04-02,420.11,422.38,417.84,421.44,17861855,417.2027567580937,433.50973613598245,394.2802638640175,424.57,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,421.1408,MSFT
2024-04-01,423.95,427.89,422.22,424.57,15602611,417.9043989716086,434.37426081716825,395.6477391828317,420.72,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,421.574,MSFT
2024-03-28,420.96,421.87,419.12,420.72,21871161,418.172551450503,434.80226016314936,396.65973983685075,421.43,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,421.71160000000003,MSFT
2024-03-27,424.44,424.45,419.01,421.43,16704978,418.4827846456932,434.36115897945393,399.3398410205461,421.65,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,421.3092,MSFT
2024-03-26,425.61,425.99,421.35,421.65,16725647,418.7844242032462,434.7144697443354,400.2455302556646,422.86,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,421.01239999999996,MSFT
2024-03-25,425.24,427.41,421.61,422.86,18060450,419.1725742791275,434.9772293208939,401.511770679106,428.74,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,420.50199999999995,MSFT
2024-03-22,429.7,429.86,426.07,428.74,17648473,420.08375768111534,434.87016115518355,404.3968388448165,429.37,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,419.4683999999999,MSFT
2024-03-21,429.83,430.82,427.16,429.37,21296222,420.9681617114853,433.5512864792216,408.74071352077846,425.23,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,418.64399999999995,MSFT
2024-03-20,422.0,425.96,420.66,425.23,17860085,421.37405107229625,431.8283298458648,412.5596701541351,421.41,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,418.1895999999999,MSFT
2024-03-19,417.83,421.6656,415.55,421.41,19837915,421.3774747796966,431.0041337565092,414.3408662434907,417.32,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,417.8259999999999,MSFT
2024-03-18,414.25,420.73,413.78,417.32,20105977,420.9910486102017,430.656885015336,414.962114984664,416.42,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,417.3507999999999,MSFT
2024-03-15,419.29,422.6,412.79,416.42,45079903,420.5557106473253,430.1868693278451,415.71013067215506,425.22,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,416.9443999999999,MSFT
2024-03-14,420.24,427.82,417.99,425.22,33955263,420.9999286809134,430.40372340820386,415.82527659179607,415.1,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,416.42560000000003,MSFT
2024-03-13,418.1,418.18,411.45,415.1,16990048,420.43803071130264,430.22159471129913,414.7244052887008,415.28,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,415.8696,MSFT
2024-03-12,407.62,415.57,406.79,415.28,21563656,419.94678969117854,430.4485137172241,413.6994862827758,404.52,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.30039999999997,MSFT
2024-03-11,403.76,405.68,401.26,404.52,15998511,418.477571625352,432.22415755642965,409.74784244357033,406.22,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,414.9376,MSFT
2024-03-08,407.96,410.42,404.33,406.22,18002186,417.310183851509,432.94816666303393,407.18683333696606,409.14,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.16760000000005,MSFT
2024-03-07,406.12,409.78,402.24,409.14,18718479,416.53207110374626,432.73803009208433,405.7589699079156,402.09,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,413.41319999999996,MSFT
2024-03-06,402.97,405.16,398.39,402.09,22344149,415.1566357605323,433.9809395152725,402.9370604847275,402.65,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,412.66119999999995,MSFT
2024-03-05,413.96,414.25,400.64,402.65,26919177,413.96552759286254,434.5800724313063,400.55792756869363,414.92,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,411.77400000000006,MSFT
2024-03-04,413.44,417.35,412.32,414.92,17595956,414.05642972687565,434.19150293031635,400.29449706968376,415.5,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,410.9788,MSFT
2024-03-01,411.27,415.87,410.88,415.5,17823445,414.19391261003034,433.3944180729843,400.18458192701564,413.64,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,410.2224,MSFT
2024-02-29,408.64,414.2,405.92,413.64,31947263,414.14115902812273,432.9893985390784,399.8816014609217,407.72,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,409.9764,MSFT
2024-02-28,408.175,409.3,405.3201,407.72,13183125,413.5296200730634,432.5664493404836,398.9335506595164,407.48,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,410.1056,MSFT
2024-02-27,407.99,408.32,403.85,407.48,14835827,412.95346578039073,432.0046802815144,398.07831971848555,407.54,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,410.0132,MSFT
2024-02-26,411.455,412.16,407.36,407.54,16193505,412.43789761082974,431.13540881538694,397.4155911846131,410.34,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,409.56640000000004,MSFT
2024-02-23,415.67,415.86,408.97,410.34,16295879,412.23809783836975,428.84442232328803,397.866577676712,411.65,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,409.182,MSFT
2024-02-22,410.19,412.83,408.57,411.65,27009869,412.1820885204298,426.0054287589892,398.9335712410108,402.18,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,408.79679999999996,MSFT
2024-02-21,400.17,402.29,397.22,402.18,18631072,411.22950866134124,424.1870371732998,398.4469628267002,402.79,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,409.0648,MSFT
2024-02-20,403.24,404.49,398.01,402.79,24307915,410.4257459316897,422.8699744008918,397.90202559910813,404.06,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,408.96720000000005,MSFT
2024-02-16,407.96,408.29,403.44,404.06,22296495,409.8194844143859,422.064050198424,397.3819498015761,406.56,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,408.5048000000001,MSFT
2024-02-15,408.14,409.13,404.29,406.56,21825525,409.50905732730155,421.2275962504785,397.23240374952155,409.49,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,408.76480000000004,MSFT
2024-02-14,408.07,409.84,404.57,409.49,20401190,409.507242343749,417.7989583560964,399.0880416439035,406.32,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,409.04760000000005,MSFT
2024-02-13,404.94,410.071,403.39,406.32,27824936,409.20369545386814,416.8551639061131,399.1538360938869,415.26,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,408.6080000000001,MSFT
2024-02-12,420.555,420.74,414.75,415.26,21202921,409.78048636302356,416.85070657668575,399.1562934233142,420.55,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,390.27,408.18280000000004,MSFT
2024-02-09,415.25,420.82,415.09,420.55,22032844,410.80615432844985,419.1080797644006,398.5019202355994,414.11,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,390.27,388.47,407.7396,MSFT
2024-02-08,414.05,415.56,412.53,414.11,21225257,411.12080629716894,419.6883622131448,398.7106377868552,414.05,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,390.27,388.47,384.63,407.38680000000005,MSFT
2024-02-07,407.44,414.3,407.4,414.05,22340526,411.39977712601,420.1555014871052,398.7344985128948,405.49,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,390.27,388.47,384.63,382.77,406.94800000000004,MSFT
2024-02-06,405.88,407.97,402.91,405.49,18382624,410.83694120924713,419.93476641922615,399.295233580774,405.65,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,390.27,388.47,384.63,382.77,375.79,406.5932,MSFT
2024-02-05,409.9,411.16,403.99,405.65,25352286,410.34294680836643,419.7399528425223,399.79004715747766,411.22,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,390.27,388.47,384.63,382.77,375.79,374.69,405.9344,MSFT
2024-02-02,403.81,412.65,403.56,411.22,28256670,410.4264756837601,419.28601549772736,399.8739845022726,403.78,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,390.27,388.47,384.63,382.77,375.79,374.69,367.75,405.04720000000003,MSFT
2024-02-01,401.83,408.0,401.8,403.78,30657726,409.7934779995925,418.6098605822289,399.37813941777114,397.58,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,390.27,388.47,384.63,382.77,375.79,374.69,367.75,367.94,404.5708,MSFT
2024-01-31,406.96,415.32,397.21,397.58,47871097,408.63028961867894,418.8038579413952,397.57814205860484,408.59,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,390.27,388.47,384.63,382.77,375.79,374.69,367.75,367.94,370.6,403.998,MSFT
2024-01-30,412.26,413.05,406.4501,408.59,33477610,408.62645251213814,418.84636123860435,397.6226387613957,409.72,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,390.27,388.47,384.63,382.77,375.79,374.69,367.75,367.94,370.6,370.87,403.2208,MSFT
2024-01-29,406.06,409.98,404.33,409.72,24510236,408.7305998919345,418.9721061622767,397.7208938377233,403.93,404.87,402.56,398.9,396.51,398.67,393.87,389.47,390.27,388.47,384.63,382.77,375.79,374.69,367.75,367.94,370.6,370.87,376.04,402.26920000000007,MSFT
