,Open,High,Low,Close,Volume,EMA,Bollinger_Upper,Bollinger_Lower,Close_Lag1,Close_Lag2,Close_Lag3,Close_Lag4,Close_Lag5,Close_Lag6,Close_Lag7,Close_Lag8,Close_Lag9,Close_Lag10,Close_Lag11,Close_Lag12,Close_Lag13,Close_Lag14,Close_Lag15,Close_Lag16,Close_Lag17,Close_Lag18,Close_Lag19,Trend,Stock_name
2024-04-05,169.59,170.39,168.95,169.58,41975776,172.45105882748322,175.8148876190573,163.81411238094273,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,167.04,165.0,165.84,166.9,169.02,169.89,169.3,173.5,170.33,169.3,173.03,170.52040000000002,AAPL
2024-04-04,170.29,171.92,168.82,168.82,53355055,172.10524370105625,175.42203873627795,163.78596126372202,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,167.04,165.0,165.84,166.9,169.02,169.89,169.3,173.5,170.33,169.3,170.79320000000004,AAPL
2024-04-03,168.79,170.68,168.58,169.65,45571129,171.87141096762235,175.437793900486,163.80520609951398,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,167.04,165.0,165.84,166.9,169.02,169.89,169.3,173.5,170.33,171.06440000000003,AAPL
2024-04-02,169.08,169.34,168.2302,168.84,49013991,171.5827051611821,175.36325345136498,163.730746548635,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,167.04,165.0,165.84,166.9,169.02,169.89,169.3,173.5,171.38440000000003,AAPL
2024-04-01,171.19,171.25,169.475,170.03,43772506,171.43482847916476,174.89268863220707,163.85431136779295,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,167.04,165.0,165.84,166.9,169.02,169.89,169.3,171.54800000000003,AAPL
2024-03-28,171.75,172.23,170.51,171.48,65672690,171.43913052876812,175.08111214005092,163.88388785994906,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,167.04,165.0,165.84,166.9,169.02,169.89,171.7572,AAPL
2024-03-27,170.41,173.6,170.11,173.31,60273265,171.61730857364734,175.5076043631563,163.7993956368437,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,167.04,165.0,165.84,166.9,169.02,171.892,AAPL
2024-03-26,170.0,171.42,169.58,169.71,57388449,171.43566013806188,175.5345125907393,163.84148740926074,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,167.04,165.0,165.84,166.9,171.8136,AAPL
2024-03-25,170.565,171.94,169.45,170.85,54288328,171.379882982056,175.60085871692638,164.17014128307363,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,167.04,165.0,165.84,171.5116,AAPL
2024-03-22,171.76,173.05,170.06,172.28,71160138,171.46560841233637,175.68384482401967,164.7311551759803,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,167.04,165.0,171.2748,AAPL
2024-03-21,177.05,177.49,170.84,171.37,106181270,171.4565028492567,175.43911199482284,165.61288800517713,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,167.04,171.36839999999998,AAPL
2024-03-20,175.72,178.67,175.09,178.67,53423102,172.14350257789891,176.94870346287684,165.26629653712314,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,168.0,171.5856,AAPL
2024-03-19,174.34,176.605,173.03,176.08,55215244,172.5184070942895,177.56169799588912,165.46130200411085,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,169.38,172.034,AAPL
2024-03-18,175.57,177.71,173.52,173.72,75604184,172.632844513881,177.7681175375587,165.68888246244128,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.69,172.48079999999996,AAPL
2024-03-15,171.17,172.62,170.285,172.62,121752699,172.63162122684471,177.76235215575656,165.68764784424343,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,176.55,172.98479999999998,AAPL
2024-03-14,172.91,174.3078,172.05,173.0,72571635,172.66670491952618,177.18292507619972,165.91207492380025,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,175.04,173.504,AAPL
2024-03-13,172.77,173.185,170.76,171.13,51948951,172.5203520700475,176.74327794634297,165.96072205365704,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,167.78,173.99679999999998,AAPL
2024-03-12,173.15,174.03,171.01,173.23,59544927,172.58793758718582,176.80229662546955,166.44670337453047,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,169.67,174.4964,AAPL
2024-03-11,172.94,174.38,172.05,172.75,58929918,172.60337210269194,176.89437529167657,166.66262470832345,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,168.45,175.012,AAPL
2024-03-08,169.0,173.7,168.94,170.73,76267041,172.42495571195937,176.79316322042092,166.99183677957905,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,169.58,175.37240000000003,AAPL
2024-03-07,169.15,170.73,168.49,169.0,71765061,172.09876945367753,176.8282272676444,166.89877273235558,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,168.82,175.84640000000005,AAPL
2024-03-06,171.06,171.24,168.68,169.12,68587707,171.81507712475585,176.80618452083013,166.95081547916988,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,169.65,176.3048,AAPL
2024-03-05,170.76,172.04,169.62,170.12,95132355,171.65364120811242,176.78925345319595,167.01474654680402,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,168.84,176.76800000000003,AAPL
2024-03-04,176.15,176.9,173.79,175.1,81510101,171.98186585495884,177.07833002657176,167.35166997342824,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,170.03,177.27920000000003,AAPL
2024-03-01,179.55,180.53,177.38,179.66,73563082,172.71311672591514,178.47055913957885,166.92244086042118,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,171.48,177.53400000000005,AAPL
2024-02-29,181.27,182.57,179.53,180.75,136682597,173.4785341805899,179.9259550226414,166.39404497735865,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,173.31,177.97680000000003,AAPL
2024-02-28,182.51,183.12,180.13,181.42,48953939,174.23486425862893,181.27554396191883,165.85545603808114,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,169.71,178.58200000000002,AAPL
2024-02-27,181.1,183.9225,179.56,182.63,54318851,175.0344009959024,182.68829997963385,165.73470002036615,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,170.85,179.21,AAPL
2024-02-26,182.24,182.76,180.65,181.16,40867421,175.61779137724503,183.58831533541536,165.86568466458465,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,172.28,179.86640000000003,AAPL
2024-02-23,185.01,185.04,182.23,182.52,45119677,176.27514457941217,184.67001244774158,165.80798755225842,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,171.37,180.59320000000002,AAPL
2024-02-22,183.48,184.955,182.46,184.37,52292208,177.04608319089672,185.96701129087128,165.81098870912868,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,178.67,181.17120000000003,AAPL
2024-02-21,181.94,182.8888,180.66,182.32,41529674,177.5483609822399,186.48806226754616,165.65493773245387,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,176.08,181.69520000000003,AAPL
2024-02-20,181.79,182.43,180.0,181.56,53665553,177.9304218410742,187.04739058555754,165.6436094144425,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,173.72,182.34040000000002,AAPL
2024-02-16,183.42,184.85,181.665,182.31,49752465,178.34752452287665,187.7199560601163,165.83004393988372,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,172.62,182.95640000000003,AAPL
2024-02-15,183.55,184.49,181.35,183.86,65434496,178.8725221873646,188.53501316963636,166.13898683036368,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,173.0,183.71320000000006,AAPL
2024-02-14,185.32,185.53,182.44,184.15,54630517,179.37513912190133,189.2918209686811,166.4971790313189,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,171.13,184.57760000000002,AAPL
2024-02-13,185.77,186.21,183.5128,185.04,56529529,179.91464968172028,189.94684537369793,167.23315462630208,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,173.23,185.27040000000002,AAPL
2024-02-12,188.415,188.67,186.79,187.15,41781934,180.6037306644136,190.9614432351333,167.61055676486671,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,172.75,185.8508,AAPL
2024-02-09,188.65,189.99,188.0,188.85,45155216,181.38908964875517,192.08478066903086,168.0972193309691,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,170.73,186.4008,AAPL
2024-02-08,189.385,189.535,187.35,188.32,40962046,182.04917634887374,192.6496212268541,169.29137877314588,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,169.0,186.9512,AAPL
2024-02-07,190.64,191.05,188.61,189.41,53438955,182.7502071727905,192.80047712840204,171.18152287159793,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,169.12,187.40159999999997,AAPL
2024-02-06,186.86,189.31,186.7695,189.3,43490759,183.37399696585808,192.43018669235153,173.56981330764847,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,170.12,187.81759999999997,AAPL
2024-02-05,188.15,189.25,185.84,187.68,69668820,183.78409249291923,191.31900049865763,176.43699950134234,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,175.1,188.06199999999995,AAPL
2024-02-02,179.86,187.33,179.25,185.85,102551680,183.98084558883167,190.64036854648535,178.19063145351467,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,179.66,187.99439999999996,AAPL
2024-02-01,183.985,186.95,183.82,186.86,64885408,184.2550507708477,190.66619730480284,178.88480269519715,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,180.75,188.04679999999996,AAPL
2024-01-31,187.04,187.095,184.35,184.4,55467803,184.2688554593384,190.54174935344292,179.37425064655707,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,181.42,188.22119999999995,AAPL
2024-01-30,190.94,191.8,187.47,188.04,55859370,184.62801208225855,190.77365380570092,179.80434619429906,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,182.63,188.35239999999996,AAPL
2024-01-29,192.01,192.2,189.58,191.73,47145622,185.3043918839482,191.78181905553126,179.70618094446874,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,181.16,188.44559999999996,AAPL
2024-01-26,194.27,194.76,191.94,192.42,44594011,185.9820688473817,192.63786042210518,179.9761395778948,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,182.52,188.48519999999996,AAPL
2024-01-25,195.22,196.2675,193.1125,194.17,54822126,186.76187181429773,193.86431627752515,179.91468372247485,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,184.37,188.506,AAPL
2024-01-24,195.42,196.38,194.34,194.5,53463269,187.49883640341224,195.03963209337772,179.7523679066223,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,182.32,188.26719999999997,AAPL
2024-01-23,195.02,195.75,193.8299,195.18,42355590,188.23037579356344,196.03998914937313,180.03801085062685,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,181.56,187.9896,AAPL
2024-01-22,192.3,195.33,192.26,193.89,60133852,188.76938762274787,196.45199712168136,180.85900287831862,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,182.31,187.8268,AAPL
2024-01-19,189.33,191.95,188.82,191.56,68902985,189.03516023010522,196.41072341014015,181.82527658985984,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,183.86,187.676,AAPL
2024-01-18,186.09,189.14,185.83,188.63,78005754,188.99657354152376,196.22484163696515,182.4881583630348,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,184.15,187.80519999999999,AAPL
2024-01-17,181.27,182.93,180.3,182.68,47317433,188.39499510899768,196.41243520313873,182.1535647968613,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,185.04,188.0412,AAPL
2024-01-16,182.16,184.26,180.934,183.63,65603041,187.94118605099789,196.54363009167184,181.8813699083281,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,187.15,188.3332,AAPL
2024-01-12,186.06,186.74,185.19,185.92,40477782,187.74869214137902,196.5750289813385,181.72697101866152,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.85,188.5808,AAPL
2024-01-11,186.54,187.05,183.62,185.59,49128408,187.54310241362865,196.58108161559042,181.39491838440958,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,188.32,188.9488,AAPL
2024-01-10,184.35,186.4,183.92,186.19,46792908,187.4142355170926,196.5731421489389,181.18985785106113,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.41,189.2144,AAPL
2024-01-09,183.92,185.15,182.73,185.14,42841809,187.19764165832188,196.53296990324264,180.80303009675737,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.3,189.33840000000004,AAPL
2024-01-08,182.085,185.6,181.5,185.56,59144470,187.04167578610077,196.45972407686227,180.50227592313772,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,187.68,189.51920000000004,AAPL
2024-01-05,181.99,182.76,180.17,181.18,62196924,186.48342094932926,196.77587519753146,179.53612480246855,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,185.85,189.58800000000002,AAPL
2024-01-04,182.15,183.0872,180.88,181.91,71983570,186.04785704939314,196.971907469435,178.946092530565,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,186.86,189.71080000000006,AAPL
2024-01-03,184.22,185.88,183.43,184.25,58414460,185.87663256849854,196.98287950985716,178.67412049014288,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,184.4,189.82800000000003,AAPL
2024-01-02,187.15,188.44,183.885,185.64,82488674,185.85409613340346,196.9635450409857,178.8174549590143,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,188.04,189.9908,AAPL
2023-12-29,193.9,194.4,191.725,192.53,42672148,186.48989650165075,197.4227816906052,178.8072183093948,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,191.73,190.1168,AAPL
2023-12-28,194.14,194.66,193.17,193.58,34049898,187.16514445387446,197.7014556949044,178.7135443050956,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,192.42,190.2988,AAPL
2023-12-27,192.49,193.5,191.09,193.15,47899806,187.7351306963626,197.81147428585476,178.67652571414524,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,194.17,190.82,AAPL
2023-12-26,193.61,193.89,192.83,193.05,28919310,188.24130872528048,197.62160309576285,178.75439690423713,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,194.5,191.2456,AAPL
2023-12-22,195.18,195.41,192.97,193.6,37149570,188.75166027525376,197.45766325633474,178.8283367436652,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,195.18,191.5016,AAPL
2023-12-21,196.1,197.08,193.5,194.68,46482549,189.31626405856292,197.35550387792625,178.88049612207374,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,193.89,191.8148,AAPL
2023-12-20,196.9,197.68,194.83,194.83,52242815,189.84138176727123,197.5347755969291,178.79522440307093,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,191.56,191.9444,AAPL
2023-12-19,196.16,196.95,195.89,196.94,40233138,190.51744064657873,198.49740614095745,178.37059385904254,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,188.63,192.1884,AAPL
2023-12-18,196.09,196.63,194.39,195.89,55751861,191.0291129659522,199.39949047207736,178.19450952792263,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,182.68,192.364,AAPL
2023-12-15,197.53,198.3999,197.0,197.57,128538401,191.6520545882425,200.42289943592615,178.66010056407382,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,183.63,192.69160000000002,AAPL
2023-12-14,198.02,199.62,196.16,198.11,66831572,192.26709700840988,201.41437669583402,179.11662330416604,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,185.92,193.03120000000004,AAPL
2023-12-13,195.09,198.0,194.85,197.96,70404183,192.80927824570418,202.32439197313883,179.41060802686118,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,185.59,193.25280000000004,AAPL
2023-12-12,193.08,194.72,191.721,194.71,52696900,192.99029936516092,202.6208294934764,180.02617050652358,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,186.19,193.42600000000004,AAPL
2023-12-11,193.11,193.49,191.42,193.18,60943699,193.00836609228844,202.73161531257597,180.61438468742404,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,185.14,193.37720000000004,AAPL
2023-12-08,194.2,195.99,193.67,195.71,53406358,193.26566455968955,202.95150763769433,181.4514923623057,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,185.56,193.25960000000003,AAPL
2023-12-07,193.63,195.0,193.59,194.27,47477655,193.36131555400485,202.95100294948887,182.32299705051113,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,181.18,193.19160000000002,AAPL
2023-12-06,194.45,194.76,192.11,192.32,40895115,193.26214264409964,201.99509179829775,184.39290820170223,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,181.91,193.05720000000002,AAPL
2023-12-05,190.21,194.4,190.18,193.42,66628398,193.2771766779949,200.78871715532736,186.75028284467263,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,184.25,192.90160000000003,AAPL
2023-12-04,189.98,190.05,187.4511,189.43,43389519,192.91077889913825,199.84858238320783,188.2084176167922,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,185.64,192.6348,AAPL
2023-12-01,190.33,191.56,189.23,191.24,45704823,192.75165709922032,198.82138809381814,189.79561190618188,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,192.53,192.3392,AAPL
2023-11-30,189.84,190.32,188.19,189.95,48794366,192.4848326135803,199.04051343126153,189.3184865687385,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,193.58,191.8536,AAPL
2023-11-29,190.9,192.09,188.97,189.37,43014224,192.1881818884774,199.2828464609437,188.6551535390563,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,193.15,191.474,AAPL
2023-11-28,189.78,191.08,189.4,190.4,38415419,192.01787885147954,199.37205773365443,188.29094226634558,189.37,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,193.05,190.86759999999998,AAPL
2023-11-27,189.92,190.67,188.9,189.79,40552609,191.8056999132434,199.49052813278206,187.84647186721799,190.4,189.37,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,193.6,190.25879999999998,AAPL
2023-11-24,190.87,190.9,189.25,189.97,24048344,191.63087135007734,199.53977526602563,187.43422473397442,189.79,190.4,189.37,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,194.68,189.61319999999998,AAPL
2023-11-22,191.49,192.93,190.825,191.31,39630011,191.6003121738795,199.41888230035505,187.21811769964495,189.97,189.79,190.4,189.37,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,194.83,188.99399999999997,AAPL
2023-11-21,191.41,191.52,189.74,190.64,38134485,191.50885387160525,199.27822037213448,186.93977962786548,191.31,189.97,189.79,190.4,189.37,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,196.94,188.33279999999996,AAPL
2023-11-20,189.89,191.905,189.88,191.45,46538614,191.50324874097618,198.7701247398729,186.89887526012708,190.64,191.31,189.97,189.79,190.4,189.37,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,195.89,187.60719999999998,AAPL
2023-11-17,190.25,190.38,188.57,189.69,50941404,191.33055838469272,198.4357754879719,186.61322451202813,191.45,190.64,191.31,189.97,189.79,190.4,189.37,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,197.57,186.79519999999997,AAPL
2023-11-16,189.57,190.96,188.65,189.71,54412915,191.17621949091247,197.6633304765253,186.59966952347474,189.69,191.45,190.64,191.31,189.97,189.79,190.4,189.37,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,198.11,185.93319999999997,AAPL
2023-11-15,187.845,189.5,187.78,188.01,53790499,190.87467477749223,196.6840478768152,186.56895212318477,189.71,189.69,191.45,190.64,191.31,189.97,189.79,190.4,189.37,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,197.96,185.00799999999998,AAPL
2023-11-14,187.7,188.11,186.3,187.44,60108378,190.54756289392157,195.53432441548284,186.66667558451712,188.01,189.71,189.69,191.45,190.64,191.31,189.97,189.79,190.4,189.37,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,194.71,184.1596,AAPL
2023-11-13,185.82,186.03,184.21,184.8,43627519,190.0001759516433,195.5283428951397,185.68165710486034,187.44,188.01,189.71,189.69,191.45,190.64,191.31,189.97,189.79,190.4,189.37,189.95,191.24,189.43,193.42,192.32,194.27,195.71,193.18,183.18560000000002,AAPL
