Date,Open,High,Low,Close,Volume,Bollinger_Upper,Bollinger_Lower,Close_Lag1,Close_Lag2,Close_Lag3,Close_Lag4,Close_Lag5,Close_Lag6,Close_Lag7,Close_Lag8,Close_Lag9,Close_Lag10,Close_Lag11,Close_Lag12,Close_Lag13,Close_Lag14,Close_Lag15,Close_Lag16,Close_Lag17,Close_Lag18,Close_Lag19
2020-02-19 00:00:00-05:00,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,381345000,63.27484264592814,32.0282239892037,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766,52.0,43.371334075927734,42.72066879272461,38.732666015625,37.793331146240234,37.201332092285156,37.654666900634766,38.14666748046875,37.97066879272461
2020-02-20 00:00:00-05:00,60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,264523500,64.59922519503735,32.90284122647143,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766,52.0,43.371334075927734,42.72066879272461,38.732666015625,37.793331146240234,37.201332092285156,37.654666900634766,38.14666748046875
2020-02-21 00:00:00-05:00,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,214722000,65.63911172989255,34.054954508510775,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766,52.0,43.371334075927734,42.72066879272461,38.732666015625,37.793331146240234,37.201332092285156,37.654666900634766
2020-02-24 00:00:00-05:00,55.93333435058594,57.56666564941406,54.813331604003906,55.58599853515625,227883000,65.63129575009005,35.855903651765416,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766,52.0,43.371334075927734,42.72066879272461,38.732666015625,37.793331146240234,37.201332092285156
2020-02-25 00:00:00-05:00,56.599998474121094,57.106666564941406,52.46666717529297,53.32733154296875,259357500,65.02960652785268,38.07019281907115,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766,52.0,43.371334075927734,42.72066879272461,38.732666015625,37.793331146240234
2020-02-26 00:00:00-05:00,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,211282500,64.07951531332654,40.43295073586779,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766,52.0,43.371334075927734,42.72066879272461,38.732666015625
2020-02-27 00:00:00-05:00,48.66666793823242,49.31800079345703,44.599998474121094,45.266666412353516,364158000,63.12443037238041,42.04143571648678,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766,52.0,43.371334075927734,42.72066879272461
2020-02-28 00:00:00-05:00,41.97999954223633,46.03466796875,40.768001556396484,44.53266525268555,363343500,62.88408908596862,42.46297664889466,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766,52.0,43.371334075927734
2020-03-02 00:00:00-05:00,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,302925000,62.3461263555494,43.621272860148835,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766,52.0
2020-03-03 00:00:00-05:00,53.66666793823242,53.798667907714844,47.740665435791016,49.70066833496094,386760000,62.33788179414003,43.39958425505431,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766
2020-03-04 00:00:00-05:00,50.930667877197266,51.10133361816406,48.31533432006836,49.96666717529297,225735000,61.481023800143085,43.339375674954574,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633
2020-03-05 00:00:00-05:00,48.2513313293457,49.71666717529297,47.871334075927734,48.30266571044922,162790500,61.50594832495741,43.24671776696153,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266
2020-03-06 00:00:00-05:00,46.0,47.133331298828125,45.61800003051758,46.89866638183594,189943500,61.62211008834036,42.82735585404246,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734
2020-03-09 00:00:00-04:00,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,256105500,62.4817976791382,41.03386813812254,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961
2020-03-10 00:00:00-04:00,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,233916000,62.7530477728709,39.92295129634297,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211
2020-03-11 00:00:00-04:00,42.68000030517578,43.571998596191406,40.866668701171875,42.28200149536133,199837500,62.980024385873975,38.76164164500982,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758
2020-03-12 00:00:00-04:00,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,283636500,63.70905540110366,36.65434372304184,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094
2020-03-13 00:00:00-04:00,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,339604500,64.06069692846255,34.58683572534605,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203
2020-03-16 00:00:00-04:00,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,307342500,65.14655609966083,31.13457640766339,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617
2020-03-17 00:00:00-04:00,29.333999633789062,31.456666946411133,26.399999618530273,28.68000030517578,359919000,65.23280075902005,28.19366522913912,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781
2020-03-18 00:00:00-04:00,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,356793000,64.6679892102806,25.050476976242845,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414
2020-03-19 00:00:00-04:00,24.979999542236328,30.133333206176758,23.8973331451416,28.50933265686035,452932500,63.04118096265043,23.53215182390963,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406
2020-03-20 00:00:00-04:00,29.213333129882812,31.799999237060547,28.38599967956543,28.50200080871582,424282500,60.852461083437824,22.56440521905241,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875,55.58599853515625
2020-03-23 00:00:00-04:00,28.906667709350586,29.46666717529297,27.366666793823242,28.952667236328125,246817500,59.158065248108095,21.595467924499324,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531,53.32733154296875
2020-03-24 00:00:00-04:00,31.81999969482422,34.24599838256836,31.600000381469727,33.66666793823242,343428000,57.36144016168012,21.42602665045366,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516,51.91999816894531
2020-03-25 00:00:00-04:00,36.349998474121094,37.133331298828125,34.07400131225586,35.95000076293945,318340500,55.61338331159705,21.577083759936155,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.266666412353516
2020-03-26 00:00:00-04:00,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,260710500,54.873211230810696,21.311655865136572,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555
2020-03-27 00:00:00-04:00,33.66666793823242,35.0533332824707,32.935333251953125,34.29066848754883,215661000,54.15746305025385,21.003204369179745,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344
2020-03-30 00:00:00-04:00,34.017333984375,34.44333267211914,32.7486686706543,33.47533416748047,179971500,52.43848689980914,21.11224704794477,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094
2020-03-31 00:00:00-04:00,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,266572500,50.47933030155273,21.59467024776368,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297
2020-04-01 00:00:00-04:00,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,200298000,48.091033939087175,22.196699901855204,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922
2020-04-02 00:00:00-04:00,32.068668365478516,32.95066833496094,29.760000228881836,30.29800033569336,297876000,45.76348767298683,22.72377963047997,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594
2020-04-03 00:00:00-04:00,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,338431500,43.38377769533253,23.613689727152824,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703
2020-04-06 00:00:00-04:00,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,223527000,42.52449587155746,23.861238305078274,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086
2020-04-07 00:00:00-04:00,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,268797000,41.12972399140645,24.590143714892374,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133
2020-04-08 00:00:00-04:00,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,189840000,39.806264813735,25.344336001084343,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766
2020-04-09 00:00:00-04:00,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,204750000,39.97208781544789,25.261513182476918,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195
2020-04-13 00:00:00-04:00,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,337131000,41.623433509958545,24.305700858937936,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828
2020-04-14 00:00:00-04:00,46.597999572753906,49.45866775512695,46.1619987487793,47.32600021362305,458647500,44.469589358613014,23.225011700346947,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578
2020-04-15 00:00:00-04:00,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,353655000,47.059804316322406,22.632330159385596,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039
2020-04-16 00:00:00-04:00,47.79600143432617,50.630001068115234,47.11466598510742,49.680667877197266,309868500,48.9405208679756,23.3115470794121,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035
2020-04-17 00:00:00-04:00,51.48533248901367,51.663333892822266,49.84400177001953,50.259334564208984,196923000,50.9638299182129,23.463238219909663,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582
2020-04-20 00:00:00-04:00,48.8466682434082,51.03799819946289,47.48066711425781,49.75733184814453,221199000,52.47008811903654,24.082513123028896,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125
2020-04-21 00:00:00-04:00,48.67466735839844,50.22200012207031,44.919334411621094,45.781333923339844,303136500,52.97556321549213,25.25990469527447,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242
2020-04-22 00:00:00-04:00,46.93199920654297,48.93333435058594,45.91400146484375,48.807334899902344,212482500,54.12737228789009,25.622162319043504,45.781333923339844,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945
2020-04-23 00:00:00-04:00,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,198550500,54.90048814791802,25.95824636441109,48.807334899902344,45.781333923339844,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883,35.21066665649414
2020-04-24 00:00:00-04:00,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,198180000,55.750573434255855,26.42142783222364,47.04199981689453,48.807334899902344,45.781333923339844,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047,34.29066848754883
2020-04-27 00:00:00-04:00,49.17399978637695,53.29933166503906,49.0,53.25,310221000,57.288299345059684,26.77963507266493,48.34333419799805,47.04199981689453,48.807334899902344,45.781333923339844,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594,33.47533416748047
2020-04-28 00:00:00-04:00,53.042667388916016,53.66666793823242,50.44599914550781,51.27466583251953,228330000,58.1527090720823,27.695158512146204,53.25,48.34333419799805,47.04199981689453,48.807334899902344,45.781333923339844,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734,34.93333435058594
2020-04-29 00:00:00-04:00,52.678001403808594,53.54666519165039,52.21066665649414,53.367332458496094,243240000,59.26826481623164,28.423002578787894,51.27466583251953,53.25,48.34333419799805,47.04199981689453,48.807334899902344,45.781333923339844,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336,32.104000091552734
2020-04-30 00:00:00-04:00,57.01266860961914,57.987998962402344,50.900001525878906,52.12533187866211,427078500,59.64690029527737,30.046500278453102,53.367332458496094,51.27466583251953,53.25,48.34333419799805,47.04199981689453,48.807334899902344,45.781333923339844,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484,30.29800033569336
2020-05-01 00:00:00-04:00,50.33333206176758,51.518001556396484,45.5359992980957,46.75466537475586,487977000,58.799673159431265,32.53939391820545,52.12533187866211,53.367332458496094,51.27466583251953,53.25,48.34333419799805,47.04199981689453,48.807334899902344,45.781333923339844,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094,32.000667572021484
2020-05-04 00:00:00-04:00,46.733333587646484,50.79999923706055,46.53333282470703,50.74599838256836,288556500,58.21683129378742,34.996768864903984,46.75466537475586,52.12533187866211,53.367332458496094,51.27466583251953,53.25,48.34333419799805,47.04199981689453,48.807334899902344,45.781333923339844,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172,34.41600036621094
2020-05-05 00:00:00-04:00,52.65266799926758,53.26133346557617,50.8120002746582,51.2140007019043,254875500,57.69383553121216,37.19956466104858,50.74599838256836,46.75466537475586,52.12533187866211,53.367332458496094,51.27466583251953,53.25,48.34333419799805,47.04199981689453,48.807334899902344,45.781333923339844,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406,36.36333465576172
2020-05-06 00:00:00-04:00,51.766666412353516,52.6533317565918,50.740665435791016,52.172000885009766,166848000,57.248935711490574,39.22533110369497,51.2140007019043,50.74599838256836,46.75466537475586,52.12533187866211,53.367332458496094,51.27466583251953,53.25,48.34333419799805,47.04199981689453,48.807334899902344,45.781333923339844,49.75733184814453,50.259334564208984,49.680667877197266,48.65533447265625,47.32600021362305,43.39666748046875,38.20000076293945,36.589332580566406
